person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_income_log,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
23,180000,8.0,0,28000,7.51,0,0.16,0,3,12.100717685412471,True,False,False,False,False,False,False,False,True,False
23,14400,2.0,4,4000,16.7,1,0.28,0,2,9.575052927597383,False,False,True,False,False,False,True,False,False,False
22,14400,0.0,1,2100,11.14,0,0.15,0,4,9.575052927597383,False,False,True,False,False,False,False,False,True,False
22,84500,6.0,5,25000,18.3,0,0.3,0,4,11.344518647594766,False,False,False,True,False,False,False,False,True,False
24,85000,5.0,1,25000,10.62,0,0.29,0,4,11.350418300109132,False,False,False,True,False,False,False,True,False,False
24,180000,7.0,1,14000,11.99,0,0.08,0,2,12.100717685412471,True,False,False,False,False,False,False,False,False,True
26,180000,2.0,1,12000,9.63,0,0.07,0,4,12.100717685412471,True,False,False,False,False,False,False,False,False,True
25,142800,9.0,5,10000,18.25,1,0.06,0,4,11.869207331664223,True,False,False,False,False,False,False,True,False,False
23,14664,0.0,2,6000,13.48,1,0.41,0,4,9.593218981411551,True,False,False,False,True,False,False,False,False,False
24,87000,8.0,3,25000,14.84,0,0.29,0,3,11.373674891823535,False,False,False,True,False,False,True,False,False,False
24,75000,0.0,4,25000,14.7,1,0.33,1,3,11.225256725762893,False,False,False,True,False,False,False,False,False,True
23,76000,7.0,3,25000,16.02,1,0.33,0,4,11.23850177707664,False,False,False,True,True,False,False,False,False,False
23,66215,1.0,3,25000,15.37,1,0.32,1,2,11.100677404565232,False,False,False,True,False,False,False,True,False,False
25,90000,9.0,1,25000,10.99,0,0.28,0,4,11.407576060361786,False,False,False,True,False,False,False,True,False,False
21,15000,0.0,0,6200,7.9,1,0.41,0,2,9.61587214452889,False,False,True,False,False,False,True,False,False,False
26,180000,2.0,1,25000,10.99,0,0.14,0,4,12.100717685412471,False,False,True,False,False,False,False,False,True,False
24,180000,8.0,1,21000,11.48,0,0.12,0,3,12.100717685412471,False,False,True,False,False,True,False,False,False,False
25,180000,9.0,2,20000,14.26,0,0.11,1,4,12.100717685412471,False,False,True,False,False,False,False,True,False,False
26,180000,0.0,0,10000,8.0,0,0.06,0,4,12.100717685412471,False,False,True,False,False,False,True,False,False,False
25,180000,3.0,1,9950,11.26,0,0.06,0,2,12.100717685412471,True,False,False,False,False,False,False,False,False,True
23,15000,7.0,1,4475,10.99,1,0.3,0,4,9.61587214452889,False,False,True,False,False,False,False,True,False,False
23,78000,2.0,3,25000,16.32,1,0.32,1,3,11.264476926102367,False,False,False,True,False,False,False,False,False,True
25,66300,3.0,4,25000,17.93,1,0.32,1,4,11.101960259016467,False,False,False,True,False,False,False,True,False,False
23,90000,0.0,1,25000,11.36,0,0.28,0,3,11.407576060361786,False,False,False,True,True,False,False,False,False,False
24,79000,9.0,3,25000,14.96,1,0.32,1,4,11.277215789596893,False,False,False,True,True,False,False,False,False,False
24,91800,4.0,2,25000,13.43,0,0.27,1,3,11.427378469795439,False,False,False,True,False,False,False,False,True,False
25,92000,6.0,1,25000,12.69,0,0.27,0,3,11.429554725537322,False,False,False,True,False,False,True,False,False,False
24,92000,1.0,2,25000,12.73,0,0.27,1,4,11.429554725537322,False,False,False,True,False,False,False,False,False,True
23,93600,3.0,3,25000,15.21,0,0.27,0,4,11.446796346169297,False,False,False,True,False,False,False,False,False,True
23,15000,1.0,2,1750,12.68,0,0.12,1,3,9.61587214452889,True,False,False,False,False,False,False,True,False,False
23,70550,3.0,5,25000,19.04,1,0.3,1,4,11.164091131524941,False,False,False,True,False,False,False,True,False,False
25,83800,2.0,3,25000,15.95,1,0.3,1,3,11.336200219573199,False,False,False,True,True,False,False,False,False,False
26,175000,3.0,0,2600,8.9,0,0.01,0,4,12.07254696717504,True,False,False,False,False,False,False,False,False,True
25,175000,10.0,0,8000,7.9,0,0.05,0,2,12.07254696717504,True,False,False,False,False,False,True,False,False,False
22,175000,6.0,1,18000,10.99,0,0.1,0,2,12.07254696717504,True,False,False,False,False,True,False,False,False,False
23,175000,8.0,1,21000,11.99,0,0.12,0,3,12.07254696717504,True,False,False,False,False,False,False,False,True,False
23,15000,4.0,2,4000,13.98,1,0.27,0,4,9.61587214452889,False,False,True,False,True,False,False,False,False,False
23,15000,4.0,1,4600,10.99,1,0.31,0,2,9.61587214452889,False,False,True,False,False,False,False,False,False,True
22,88000,6.0,3,25000,15.58,1,0.28,1,2,11.385103457032141,False,False,False,True,True,False,False,False,False,False
25,74800,2.0,1,25000,10.99,1,0.28,0,2,11.222586532857163,False,False,False,True,False,False,False,True,False,False
25,88000,0.0,3,25000,14.96,1,0.28,0,4,11.385103457032141,False,False,False,True,False,False,False,False,False,True
25,15000,2.0,3,1750,15.31,0,0.12,1,4,9.61587214452889,False,False,True,False,False,False,True,False,False,False
26,88000,2.0,3,25000,15.65,1,0.28,0,3,11.385103457032141,False,False,False,True,False,False,False,False,False,True
25,100000,1.0,1,25000,9.33,0,0.25,0,4,11.51293546492023,False,False,False,True,False,False,False,False,False,True
23,15000,0.0,2,3600,13.47,1,0.24,0,4,9.61587214452889,True,False,False,False,False,False,False,False,True,False
24,102400,8.0,1,25000,10.36,0,0.24,0,3,11.536651757164861,False,False,False,True,False,False,False,False,True,False
24,92000,1.0,4,25000,16.77,1,0.27,1,4,11.429554725537322,False,False,False,True,False,False,True,False,False,False
23,93000,0.0,3,25000,14.59,1,0.27,1,2,11.440365524765756,False,False,False,True,True,False,False,False,False,False
22,175000,6.0,2,3500,11.91,0,0.02,1,2,12.07254696717504,False,False,False,True,False,False,False,False,False,True
23,175000,3.0,0,7200,8.38,0,0.04,0,3,12.07254696717504,True,False,False,False,False,True,False,False,False,False
25,174708,9.0,1,9000,10.59,0,0.05,0,3,12.07087701168129,False,False,False,True,False,False,False,False,False,True
25,174000,2.0,2,8800,14.27,0,0.05,0,3,12.066816325306588,True,False,False,False,True,False,False,False,False,False
26,174000,8.0,1,12000,12.53,0,0.07,0,4,12.066816325306588,False,False,False,True,True,False,False,False,False,False
25,162000,5.0,4,25000,16.0,1,0.15,1,3,11.995357787034976,True,False,False,False,True,False,False,False,False,False
26,173467,10.0,1,10000,11.71,0,0.06,0,4,12.063748423317918,True,False,False,False,False,False,False,False,False,True
21,15000,0.0,2,3175,11.54,1,0.21,1,3,9.61587214452889,False,False,True,False,False,False,True,False,False,False
25,96000,2.0,4,25000,15.68,1,0.26,1,4,11.472113887062386,False,False,False,True,False,False,True,False,False,False
21,15120,0.0,1,1500,10.59,0,0.1,0,2,9.623839785112668,True,False,False,False,False,True,False,False,False,False
24,97908,8.0,3,25000,12.61,1,0.26,1,2,11.491793754834617,False,False,False,True,False,False,True,False,False,False
26,110000,3.0,2,25000,13.48,0,0.23,1,2,11.608244735642321,False,False,False,True,False,False,False,False,True,False
23,15204,7.0,0,2800,8.49,1,0.18,0,3,9.629379600111465,True,False,False,False,False,False,False,False,True,False
25,159600,0.0,3,30000,17.27,1,0.19,1,4,11.980432229642377,False,False,False,True,False,False,False,False,True,False
24,171500,6.0,0,18000,8.9,0,0.1,0,4,12.052344376474922,False,False,False,True,True,False,False,False,False,False
25,170004,3.0,1,10000,11.11,0,0.06,0,4,12.043583127364586,True,False,False,False,False,False,False,True,False,False
24,158004,0.0,3,25000,14.59,1,0.16,1,2,11.970381957078013,False,False,False,True,False,False,True,False,False,False
26,170000,0.0,1,13000,12.42,0,0.08,0,3,12.04355959836804,False,False,False,True,False,False,False,False,False,True
24,83300,0.0,3,25000,15.31,1,0.26,0,2,11.330215832884798,False,False,False,True,False,False,False,True,False,False
24,110000,7.0,3,25000,15.7,0,0.23,1,2,11.608244735642321,False,False,False,True,False,False,True,False,False,False
22,15360,7.0,1,2500,12.53,1,0.16,0,3,9.639587108749145,False,False,True,False,False,False,True,False,False,False
25,134300,3.0,3,5000,16.49,1,0.03,0,2,11.807838828499989,False,False,False,True,False,False,False,True,False,False
25,170000,2.0,0,20000,7.49,0,0.12,0,2,12.04355959836804,True,False,False,False,False,True,False,False,False,False
22,100580,6.0,3,25000,14.96,1,0.25,1,2,11.51871865201099,False,False,False,True,True,False,False,False,False,False
25,113000,7.0,2,25000,12.73,0,0.22,1,4,11.635151947212842,False,False,False,True,False,False,False,True,False,False
24,120000,8.0,1,25000,10.65,0,0.21,0,4,11.695255355062795,False,False,False,True,False,True,False,False,False,False
25,120000,6.0,1,25000,10.74,0,0.21,0,2,11.695255355062795,False,False,False,True,False,False,False,True,False,False
23,120000,7.0,1,25000,9.99,0,0.21,0,2,11.695255355062795,False,False,False,True,False,True,False,False,False,False
24,91800,5.0,3,25000,15.33,1,0.23,1,2,11.427378469795439,False,False,False,True,False,False,False,True,False,False
21,15600,5.0,0,1000,7.29,0,0.06,0,4,9.65509029374725,False,False,True,False,False,False,False,False,False,True
26,108000,2.0,3,25000,15.05,1,0.23,0,3,11.58989576532275,False,False,False,True,False,False,False,False,True,False
26,129996,6.0,1,25000,10.75,0,0.19,0,3,11.775266652248366,False,False,False,True,False,False,False,False,True,False
23,130000,4.0,3,25000,16.02,0,0.19,1,2,11.775297421715827,False,False,False,True,False,True,False,False,False,False
23,130000,7.0,1,25000,11.49,0,0.19,0,4,11.775297421715827,False,False,False,True,False,False,False,False,False,True
25,170000,4.0,1,20000,12.53,0,0.12,0,4,12.04355959836804,False,False,True,False,False,True,False,False,False,False
26,170000,0.0,2,12000,13.57,0,0.07,1,2,12.04355959836804,True,False,False,False,False,False,False,False,False,True
22,169000,1.0,1,14000,11.14,0,0.08,0,3,12.037659911047468,False,False,False,True,False,False,False,False,True,False
26,168750,10.0,2,24250,12.87,0,0.14,1,3,12.036179534643145,False,False,False,True,False,False,False,True,False,False
23,168600,3.0,1,20000,11.58,0,0.12,0,3,12.035290255730404,False,False,False,True,False,True,False,False,False,False
24,168288,5.0,1,1800,11.12,0,0.01,0,3,12.03343801856575,False,False,False,True,False,False,True,False,False,False
25,168000,2.0,1,35000,10.65,0,0.21,0,2,12.031725210748633,True,False,False,False,False,False,False,False,True,False
24,133300,6.0,1,25000,10.37,0,0.19,0,2,11.80036500801413,False,False,False,True,True,False,False,False,False,False
24,15600,5.0,0,3300,6.39,1,0.21,0,4,9.65509029374725,False,False,True,False,False,False,True,False,False,False
24,134000,8.0,3,25000,16.07,0,0.19,1,3,11.80560254159177,False,False,False,True,False,False,False,False,True,False
25,134000,7.0,1,25000,10.62,0,0.19,0,2,11.80560254159177,False,False,False,True,False,False,False,True,False,False
25,15600,0.0,5,3200,18.09,1,0.21,0,2,9.65509029374725,False,False,True,False,False,False,False,False,False,True
25,135000,5.0,1,25000,11.36,0,0.19,0,4,11.813037464800539,False,False,False,True,False,True,False,False,False,False
26,135660,10.0,1,25000,12.53,0,0.18,0,4,11.817914405842503,False,False,False,True,True,False,False,False,False,False
25,145000,0.0,1,25000,9.99,0,0.17,0,4,11.884495917930655,False,False,False,True,False,True,False,False,False,False
23,150000,4.0,1,25000,10.36,0,0.17,0,3,11.918397239722838,False,False,False,True,False,True,False,False,False,False
23,165000,3.0,0,9600,5.99,0,0.06,0,3,12.013706813470414,True,False,False,False,False,True,False,False,False,False
22,153000,5.0,3,24000,15.62,1,0.16,1,2,11.938199736300925,True,False,False,False,True,False,False,False,False,False
24,165000,5.0,1,20000,10.37,0,0.12,0,4,12.013706813470414,True,False,False,False,False,False,False,False,True,False
25,165000,0.0,5,25000,19.74,0,0.15,0,4,12.013706813470414,True,False,False,False,False,False,True,False,False,False
21,165000,5.0,0,20000,6.91,0,0.12,0,4,12.013706813470414,True,False,False,False,False,True,False,False,False,False
23,16000,7.0,0,6000,7.9,1,0.38,0,2,9.680406499268875,False,False,True,False,False,False,False,True,False,False
23,16000,3.0,2,2275,13.06,0,0.14,1,4,9.680406499268875,True,False,False,False,True,False,False,False,False,False
23,16000,7.0,0,2000,6.39,0,0.13,0,3,9.680406499268875,False,False,True,False,False,False,False,False,True,False
23,148000,1.0,4,25000,14.93,1,0.17,0,3,11.904974309480183,False,False,False,True,True,False,False,False,False,False
23,16000,1.0,2,5600,12.84,1,0.35,0,4,9.680406499268875,True,False,False,False,False,False,False,True,False,False
24,16020,3.0,4,3625,17.14,1,0.23,1,2,9.681655640646714,False,False,True,False,False,False,False,False,False,True
22,16094,2.0,0,5500,7.14,1,0.34,0,3,9.686263943732909,True,False,False,False,False,False,False,False,False,True
25,175000,2.0,0,25000,8.9,0,0.14,0,2,12.07254696717504,False,False,False,True,False,False,False,False,True,False
22,16200,6.0,1,2000,12.42,0,0.12,0,3,9.692828247710418,False,False,True,False,False,False,False,False,True,False
24,185000,7.0,2,25000,12.68,0,0.14,1,2,12.128116509451258,False,False,False,True,False,False,True,False,False,False
25,162000,9.0,2,25000,11.03,0,0.15,0,2,11.995357787034976,False,False,False,True,False,False,False,False,True,False
26,161000,10.0,0,30000,7.9,0,0.19,0,4,11.989165855127435,False,False,False,True,False,False,False,False,False,True
22,160000,0.0,1,35000,10.65,0,0.22,0,4,11.982935344196433,True,False,False,False,False,False,False,True,False,False
25,225000,5.0,1,25000,11.86,0,0.11,0,4,12.323860125621126,False,False,False,True,False,False,False,False,False,True
25,16400,1.0,0,5000,8.94,1,0.3,0,4,9.70509758756311,False,False,True,False,False,False,False,False,True,False
23,16500,6.0,1,4375,9.63,1,0.27,0,4,9.711176264112805,False,False,True,False,False,False,False,False,False,True
25,49500,6.0,2,24750,14.22,1,0.5,0,3,10.809748150372926,False,False,False,True,False,False,False,False,True,False
23,60000,4.0,1,24750,9.33,1,0.41,0,3,11.002116507732017,False,False,False,True,True,False,False,False,False,False
24,84200,8.0,2,24500,13.85,0,0.29,0,4,11.340962076644454,False,False,False,True,False,False,False,True,False,False
22,16800,5.0,1,2000,10.65,0,0.12,0,2,9.729193687429403,True,False,False,False,False,True,False,False,False,False
24,92000,8.0,1,24500,11.46,0,0.27,0,4,11.429554725537322,False,False,False,True,False,False,False,True,False,False
23,160000,5.0,0,35000,7.66,0,0.22,0,2,11.982935344196433,True,False,False,False,False,False,False,False,True,False
24,160000,9.0,4,12000,16.77,0,0.07,0,4,11.982935344196433,True,False,False,False,False,False,False,False,False,True
25,160000,1.0,1,12000,9.63,0,0.07,0,4,11.982935344196433,True,False,False,False,False,False,False,False,True,False
26,160000,6.0,2,25000,12.23,0,0.16,1,4,11.982935344196433,False,False,False,True,False,False,False,False,True,False
25,125800,0.0,3,10000,14.09,1,0.07,0,4,11.74245657234248,True,False,False,False,False,False,False,True,False,False
25,54000,2.0,2,24250,13.98,1,0.45,0,4,10.896757843893464,False,False,False,True,False,False,False,False,True,False
23,62500,1.0,1,24250,10.62,1,0.39,0,4,11.042937835596494,False,False,False,True,False,True,False,False,False,False
25,68400,9.0,4,24250,17.56,1,0.35,0,4,11.133142723386813,False,False,False,True,False,False,False,False,True,False
26,56045,1.0,3,24250,14.96,1,0.37,0,2,10.933928061100904,False,False,False,True,False,False,False,True,False,False
22,74000,7.0,3,24250,15.65,1,0.33,1,2,11.211833885608513,False,False,False,True,True,False,False,False,False,False
24,65453,9.0,3,24250,15.7,1,0.31,0,2,11.089102884825811,False,False,False,True,False,False,False,True,False,False
24,89908,1.0,1,24250,12.53,0,0.27,0,3,11.406553326683621,False,False,False,True,False,False,False,False,False,True
26,78000,0.0,4,24250,17.56,1,0.31,1,3,11.264476926102367,False,False,False,True,False,False,True,False,False,False
23,100000,0.0,2,24250,12.87,0,0.24,1,2,11.51293546492023,False,False,False,True,False,False,False,False,True,False
23,103000,6.0,3,24250,15.7,0,0.24,0,2,11.542493975902508,False,False,False,True,False,False,False,False,True,False
25,160000,2.0,0,9000,7.49,0,0.06,0,3,11.982935344196433,True,False,False,False,False,True,False,False,False,False
25,160000,5.0,1,15000,11.14,0,0.09,0,4,11.982935344196433,False,False,True,False,False,False,False,False,False,True
24,160000,3.0,3,20000,16.0,0,0.13,0,3,11.982935344196433,True,False,False,False,False,False,False,False,False,True
23,160000,2.0,3,25000,15.65,0,0.16,1,2,11.982935344196433,True,False,False,False,False,True,False,False,False,False
26,160000,0.0,2,13750,13.48,0,0.09,0,4,11.982935344196433,True,False,False,False,True,False,False,False,False,False
21,160000,3.0,3,15250,15.31,0,0.1,1,4,11.982935344196433,True,False,False,False,False,False,False,False,False,True
25,160000,3.0,2,20000,13.47,0,0.13,1,2,11.982935344196433,True,False,False,False,False,False,False,False,False,True
22,16800,0.0,2,4750,13.85,1,0.28,1,2,9.729193687429403,True,False,False,False,False,False,True,False,False,False
25,111996,9.0,3,24250,15.31,0,0.22,0,3,11.626227364204203,False,False,False,True,False,False,False,False,True,False
